timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T15:09:59,USDJPY,train,5,EMA Trend + ADX,1.9449999999999998,https://www.quantconnect.com/project/28930245/363e9b6ae7c28b806cc5416da5f318a6,2.641,1.6,393.0,-0.232,54.0,10000.0,10264.07,127.0,51.0,64.0,,12.0,14,2.0,1.0,20,8,0.25,20,80,10,15,30,60,20,0,0,,
2026-03-18T15:11:56,USDJPY,train,5,EMA Trend + ADX,0.5409999999999999,https://www.quantconnect.com/project/28930245/a6176371e0f7fc3bc37b504d0d99b53b,1.696,2.3,358.0,-0.385,49.0,10000.0,10169.63,113.0,50.0,44.0,,19.0,14,2.0,1.25,20,8,0.25,20,80,10,15,30,240,20,0,0,,
2026-03-18T15:13:14,USDJPY,train,5,EMA Trend + ADX,-0.16600000000000015,https://www.quantconnect.com/project/28930245/6709ea233a5c86391eb521afbb208d21,0.815,4.4,561.0,-0.327,51.0,10000.0,10081.53,180.0,75.0,84.0,,21.0,14,2.0,1.0,20,3,0.35,20,50,10,15,30,60,20,0,0,,
2026-03-18T15:08:30,USDJPY,train,5,EMA Trend + ADX,-2.3049999999999997,https://www.quantconnect.com/project/28930245/1ccec61610a59e62960a9fe0f53b00f8,0.548,4.3,283.0,-0.451,47.0,10000.0,10054.83,90.0,41.0,36.0,,13.0,14,2.0,1.25,20,8,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:16:04,USDJPY,train,5,EMA Trend + ADX,1.2640000000000002,https://www.quantconnect.com/project/28930245/55cd8e27a9d094e246a8864a68fde82b,2.119,3.3,334.0,-0.285,49.0,10000.0,10211.86,111.0,57.0,53.0,,1.0,14,2.0,1.25,60,8,0.25,20,80,10,15,30,240,20,0,0,,
2026-03-18T15:16:31,USDJPY,train,5,EMA Trend + ADX,4.108,https://www.quantconnect.com/project/28930245/485cfe87ac160a395e9b6487382e8afe,4.063,4.7,568.0,0.015,49.0,10000.0,10406.34,179.0,75.0,73.0,,31.0,14,2.0,1.25,20,3,0.35,20,50,10,15,30,60,50,0,0,,
2026-03-18T15:16:56,USDJPY,train,5,EMA Trend + ADX,3.152,https://www.quantconnect.com/project/28930245/747f83e21cc9839063a2fcac25997c14,3.317,5.2,561.0,-0.055,49.0,10000.0,10331.65,177.0,75.0,72.0,,30.0,14,2.0,1.25,20,8,0.35,20,50,10,15,30,60,50,0,0,,
2026-03-18T15:17:31,USDJPY,train,5,EMA Trend + ADX,1.367,https://www.quantconnect.com/project/28930245/d4665cbfb7a96ad481f1b30536a23d29,2.105,3.7,564.0,-0.246,48.0,10000.0,10210.51,178.0,76.0,72.0,,30.0,14,2.0,1.25,20,8,0.25,20,50,10,15,30,60,20,0,0,,
2026-03-18T15:17:54,USDJPY,train,5,EMA Trend + ADX,-4.741,https://www.quantconnect.com/project/28930245/a73d28832526aaea5803d808074d0897,0.248,1.9,283.0,-1.163,47.0,10000.0,10024.82,90.0,41.0,36.0,,13.0,14,2.0,1.25,20,8,0.15,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:18:26,USDJPY,train,5,EMA Trend + ADX,-1.5689999999999997,https://www.quantconnect.com/project/28930245/6ef0936da1769be2c61227b54706ad5a,0.123,3.4,555.0,-0.564,50.0,10000.0,10012.31,178.0,75.0,82.0,,21.0,14,2.0,1.0,20,8,0.25,20,50,10,15,30,60,20,0,0,,
2026-03-18T15:18:50,USDJPY,train,5,EMA Trend + ADX,-8.82,https://www.quantconnect.com/project/28930245/429f173d18774ef5a4bff96489b6d02c,-4.038,5.7,300.0,-1.244,42.0,10000.0,9596.22,93.0,42.0,30.0,,21.0,14,3.0,1.0,20,3,0.35,20,50,10,15,30,240,50,0,0,,
2026-03-18T15:19:13,USDJPY,train,5,EMA Trend + ADX,0.10899999999999999,https://www.quantconnect.com/project/28930245/9d41c1b0c45c39ec3ad54f76c829a2fa,1.393,2.3,367.0,-0.428,48.0,10000.0,10139.33,116.0,52.0,45.0,,19.0,14,2.0,1.25,20,3,0.25,20,80,10,15,30,240,20,0,0,,
2026-03-18T15:19:59,USDJPY,train,5,EMA Trend + ADX,-14.899000000000001,https://www.quantconnect.com/project/28930245/6dc5e9f94e059cbae2343dd5f6be21c3,0.458,1.1,72.0,-1.319,54.0,10000.0,10045.83,24.0,11.0,13.0,,,14,2.0,1.0,48,12,0.25,10,50,20,20,5,60,50,1,0,,
2026-03-18T15:20:23,USDJPY,train,5,EMA Trend + ADX,-21.981,https://www.quantconnect.com/project/28930245/da3afdefd5657826b1c425b863e697c1,-2.298,2.3,57.0,-2.511,21.0,10000.0,9770.24,19.0,15.0,4.0,,,10,1.5,1.25,96,3,0.25,20,50,20,25,15,60,50,0,1,,
2026-03-18T15:16:31,USDJPY,train,5,EMA Trend + ADX,4.108,https://www.quantconnect.com/project/28930245/485cfe87ac160a395e9b6487382e8afe,4.063,4.7,568.0,0.015,49.0,10000.0,10406.34,179.0,75.0,73.0,,31.0,14,2.0,1.25,20,3,0.35,20,50,10,15,30,60,50,0,0,,
2026-03-18T15:16:56,USDJPY,train,5,EMA Trend + ADX,3.152,https://www.quantconnect.com/project/28930245/747f83e21cc9839063a2fcac25997c14,3.317,5.2,561.0,-0.055,49.0,10000.0,10331.65,177.0,75.0,72.0,,30.0,14,2.0,1.25,20,8,0.35,20,50,10,15,30,60,50,0,0,,
