timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T12:09:14,EURUSD,train,3,EMA Crossover,-3.918,https://www.quantconnect.com/project/28930245/02ce4d49361f6f1f364bb5fc4ff3fb75,-2.979,10.9,560.0,-0.313,37.0,10000.0,9702.05,183.0,115.0,57.0,11.0,,10,1.5,2.0,48,12,0.5,15,30,100,15,240,20,1,1,,
2026-03-18T12:09:45,EURUSD,train,3,EMA Crossover,1.8600000000000003,https://www.quantconnect.com/project/28930245/accd9a3eaad0eef23abf451988973478,2.244,4.8,460.0,-0.128,47.0,10000.0,10224.41,129.0,43.0,13.0,73.0,,20,3.0,2.0,60,12,0.5,15,30,30,30,240,20,1,1,,
2026-03-18T12:10:16,EURUSD,train,3,EMA Crossover,1.13,https://www.quantconnect.com/project/28930245/e23547a007facb1cb03bd8b07b60d9cf,1.877,3.1,447.0,-0.249,44.0,10000.0,10187.65,138.0,70.0,35.0,,33.0,20,3.0,2.0,48,5,0.25,20,50,100,15,240,30,1,0,,
2026-03-18T12:10:44,EURUSD,train,3,EMA Crossover,5.266,https://www.quantconnect.com/project/28930245/75964230eebfd647ef8cc0e619587e75,5.038,7.8,396.0,0.076,40.0,10000.0,10503.76,129.0,76.0,44.0,,9.0,20,1.5,2.0,30,3,0.5,15,30,30,30,240,20,1,0,,
2026-03-18T12:11:07,EURUSD,train,3,EMA Crossover,3.954,https://www.quantconnect.com/project/28930245/5e5e3a29081ce9f2b21238a192177215,3.954,2.9,352.0,-0.0,45.0,10000.0,10395.38,111.0,58.0,34.0,19.0,,20,1.5,2.0,30,12,0.25,15,30,30,30,240,30,1,1,,
2026-03-18T12:11:49,EURUSD,train,3,EMA Crossover,0.782,https://www.quantconnect.com/project/28930245/1fc2943c8ddfc66cc9687a5678532778,1.64,2.5,441.0,-0.286,42.0,10000.0,10163.97,134.0,63.0,32.0,,39.0,20,3.0,2.0,30,12,0.25,20,50,100,15,240,30,1,0,,
2026-03-18T12:12:12,EURUSD,train,3,EMA Crossover,-1.216,https://www.quantconnect.com/project/28930245/7030fcc51c039b18fd4dea418919d066,-0.655,9.3,565.0,-0.187,36.0,10000.0,9934.54,188.0,121.0,66.0,,1.0,10,1.5,2.0,60,3,0.5,15,30,100,15,240,30,1,0,,
2026-03-18T12:12:39,EURUSD,train,3,EMA Crossover,3.257,https://www.quantconnect.com/project/28930245/d3dd1ead739bc6fd22127ee12cb62ef0,3.314,9.3,385.0,-0.019,38.0,10000.0,10331.36,127.0,78.0,45.0,,4.0,20,1.5,2.0,48,5,0.5,15,30,30,30,240,20,1,0,,
2026-03-18T12:13:07,EURUSD,train,3,EMA Crossover,-13.74,https://www.quantconnect.com/project/28930245/075dcd33c33b41c3220b7dbc181e6630,-5.077,13.7,1149.0,-0.671,40.0,10000.0,9492.27,383.0,229.0,154.0,,,14,2.0,1.5,96,3,0.25,8,50,100,15,240,50,0,0,,
2026-03-18T12:13:39,EURUSD,train,3,EMA Crossover,-71.464,https://www.quantconnect.com/project/28930245/96c7180ef97204ce1945b5071f1aaabe,-21.637,24.1,2479.0,-2.559,39.0,10000.0,7836.26,820.0,494.0,307.0,7.0,12.0,10,2.0,1.25,48,12,0.15,10,30,100,5,240,20,0,1,,
