timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_bb_period,param_bb_std_dev,param_bb_rsi_long,param_bb_rsi_short,param_rsi_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T11:36:39,EURUSD,train,2,Bollinger Band Bounce,-10.843,https://www.quantconnect.com/project/28930245/fc0a75c33a2029a179523b09856c6bbc,-2.908,3.3,218.0,-1.245,38.0,10000.0,9709.24,72.0,45.0,25.0,2.0,,14,1.5,1.5,96,5,0.25,25,2.5,30,70,14,15,60,20,1,1,,
2026-03-18T11:26:39,EURUSD,train,2,Bollinger Band Bounce,2.512,https://www.quantconnect.com/project/28930245/a67d2b7a64f94ef6289c57d3684c00f7,2.944,2.5,789.0,-0.144,43.0,10000.0,10294.35,249.0,136.0,71.0,,42.0,20,2.5,2.0,30,3,0.15,30,2.5,35,65,14,15,240,30,1,0,,
2026-03-18T11:31:42,EURUSD,train,2,Bollinger Band Bounce,0.4590000000000001,https://www.quantconnect.com/project/28930245/548639b70dc9fd47d63a5f5b6f033749,1.807,2.6,774.0,-0.366,49.0,10000.0,10180.74,255.0,130.0,116.0,,9.0,20,2.5,1.25,48,3,0.15,30,2.5,35,65,14,15,240,30,1,0,,
2026-03-18T11:14:06,EURUSD,train,2,Bollinger Band Bounce,-0.6440000000000001,https://www.quantconnect.com/project/28930245/16f012f450e123368d8d67a9f79709c5,1.555,1.9,305.0,-0.633,47.0,10000.0,10155.52,98.0,49.0,38.0,,11.0,20,2.5,1.5,48,12,0.15,25,1.5,25,65,14,30,240,30,1,0,,
2026-03-18T11:29:01,EURUSD,train,2,Bollinger Band Bounce,-1.298,https://www.quantconnect.com/project/28930245/45c8c7e438a8f62ca95783bec08b03a5,0.991,1.7,399.0,-0.763,46.0,10000.0,10099.11,128.0,58.0,55.0,,15.0,14,2.5,1.25,48,12,0.15,25,2.5,35,65,14,30,240,30,1,0,,
2026-03-18T11:32:36,EURUSD,train,2,Bollinger Band Bounce,-1.3900000000000001,https://www.quantconnect.com/project/28930245/c8d555164711aa7c3ee48d6f55584550,0.815,1.8,440.0,-0.735,46.0,10000.0,10081.54,131.0,62.0,22.0,,47.0,20,2.5,2.0,30,3,0.15,25,2.5,35,65,14,30,240,30,1,0,,
2026-03-18T11:37:15,EURUSD,train,2,Bollinger Band Bounce,3.4739999999999998,https://www.quantconnect.com/project/28930245/1597cf52726260a098b008a0998c7c0d,3.618,2.4,780.0,-0.048,42.0,10000.0,10361.83,249.0,141.0,75.0,,33.0,20,2.5,2.0,48,3,0.15,30,2.5,35,65,14,15,240,30,1,0,,
2026-03-18T11:37:46,EURUSD,train,2,Bollinger Band Bounce,-0.125,https://www.quantconnect.com/project/28930245/d8ec52b9787e8568aa9501656c3c8c48,1.453,1.6,426.0,-0.526,40.0,10000.0,10145.3,132.0,69.0,33.0,,30.0,14,2.5,2.0,48,3,0.15,30,2.5,35,65,14,30,240,30,1,0,,
2026-03-18T11:38:20,EURUSD,train,2,Bollinger Band Bounce,-1.537,https://www.quantconnect.com/project/28930245/bb60676d8749427fb68fa6833875adca,0.803,1.7,409.0,-0.78,45.0,10000.0,10080.3,132.0,62.0,57.0,,13.0,20,2.5,1.25,48,3,0.15,25,2.5,35,65,14,30,240,30,1,0,,
2026-03-18T11:38:52,EURUSD,train,2,Bollinger Band Bounce,-5.329,https://www.quantconnect.com/project/28930245/a686700303f02423f7944cf7e20b28dc,-1.945,3.7,597.0,-1.128,39.0,10000.0,9805.52,191.0,105.0,62.0,,24.0,20,2.5,1.5,48,3,0.15,25,1.5,35,65,14,30,240,30,1,0,,
2026-03-18T11:39:28,EURUSD,train,2,Bollinger Band Bounce,-2.207,https://www.quantconnect.com/project/28930245/ff9aa8ed7d019d4ba2a294959fe22528,-0.032,3.2,713.0,-0.725,47.0,10000.0,9996.78,234.0,123.0,100.0,,11.0,14,2.5,1.25,48,12,0.15,25,2.5,35,65,14,15,240,30,1,0,,
2026-03-18T11:39:58,EURUSD,train,2,Bollinger Band Bounce,-6.084,https://www.quantconnect.com/project/28930245/5e25464444a867abec5d389b8510da62,0.855,1.5,225.0,-0.963,45.0,10000.0,10085.54,73.0,38.0,29.0,,6.0,20,2.5,1.5,48,12,0.15,25,2.5,25,65,14,30,240,20,1,0,,
2026-03-18T11:35:38,EURUSD,train,2,Bollinger Band Bounce,-4.55,https://www.quantconnect.com/project/28930245/692bc8a49ca48d49ea01dad943314409,1.735,1.5,223.0,-0.695,47.0,10000.0,10173.5,72.0,34.0,31.0,,7.0,20,2.5,1.5,48,12,0.15,25,2.5,25,65,14,30,240,30,1,0,,
2026-03-18T11:40:39,EURUSD,train,2,Bollinger Band Bounce,-0.09499999999999997,https://www.quantconnect.com/project/28930245/c4c278eeac322c5bdfd32c96b817aa6f,1.451,2.7,782.0,-0.432,49.0,10000.0,10145.07,255.0,127.0,111.0,,17.0,20,2.5,1.25,30,3,0.15,30,2.5,35,65,14,15,240,30,1,0,,
2026-03-18T11:41:06,EURUSD,train,2,Bollinger Band Bounce,-9.452,https://www.quantconnect.com/project/28930245/dedb964272255b4204e16769f05c1489,-6.38,7.5,703.0,-1.024,36.0,10000.0,9362.01,219.0,126.0,47.0,,46.0,10,2.0,2.0,20,3,0.25,30,2.5,40,60,10,30,60,20,0,0,,
2026-03-18T11:41:30,EURUSD,train,2,Bollinger Band Bounce,-4.906000000000001,https://www.quantconnect.com/project/28930245/97aef57dc7463f7cfe28d6e98d6ee368,-3.559,8.3,548.0,-0.449,41.0,10000.0,9644.13,172.0,86.0,54.0,,32.0,10,2.5,1.5,48,8,0.5,25,2.5,35,70,14,30,240,30,0,0,,
2026-03-18T11:42:06,EURUSD,validation,2,Bollinger Band Bounce,-12.546,https://www.quantconnect.com/project/28930245/c45913fec5efed5d2597aff04b10d949,0.036,1.2,255.0,-3.294,39.0,10000.0,10003.62,82.0,49.0,24.0,,9.0,20,2.5,2.0,48,3,0.15,30,2.5,35,65,14,15,240,30,1,0,3.4739999999999998,
2026-03-18T11:42:28,EURUSD,validation,2,Bollinger Band Bounce,-13.767,https://www.quantconnect.com/project/28930245/69500c3d77d864ca92af7c89d25d4396,-0.33,1.4,260.0,-3.579,39.0,10000.0,9966.99,82.0,48.0,20.0,,14.0,20,2.5,2.0,30,3,0.15,30,2.5,35,65,14,15,240,30,1,0,2.512,
2026-03-18T11:42:54,EURUSD,validation,2,Bollinger Band Bounce,-14.761,https://www.quantconnect.com/project/28930245/f0eae9a1a0a4599cfcbaf7e2c5d02ca1,-0.043,1.5,253.0,-4.056,47.0,10000.0,9995.72,83.0,44.0,35.0,,4.0,20,2.5,1.25,48,3,0.15,30,2.5,35,65,14,15,240,30,1,0,0.4590000000000001,
2026-03-18T11:43:26,EURUSD,validation,2,Bollinger Band Bounce,-14.681999999999999,https://www.quantconnect.com/project/28930245/c636ec119d48908963a9a305c4912137,0.009,1.5,256.0,-4.047,47.0,10000.0,10000.88,83.0,43.0,33.0,,7.0,20,2.5,1.25,30,3,0.15,30,2.5,35,65,14,15,240,30,1,0,-0.09499999999999997,
2026-03-18T11:43:47,EURUSD,validation,2,Bollinger Band Bounce,-26.579,https://www.quantconnect.com/project/28930245/64cd7cae462779cb9958d4d55aaa6176,-1.691,2.5,139.0,-5.546,29.0,10000.0,9830.93,45.0,31.0,10.0,,4.0,14,2.5,2.0,48,3,0.15,30,2.5,35,65,14,30,240,30,1,0,-0.125,
2026-03-18T11:44:20,EURUSD,validation,2,Bollinger Band Bounce,-34.488,https://www.quantconnect.com/project/28930245/657c1d917cc768a2dde9abab455b580f,-1.941,1.9,103.0,-7.549,26.0,10000.0,9805.94,34.0,24.0,9.0,,1.0,20,2.5,1.5,48,12,0.15,25,1.5,25,65,14,30,240,30,1,0,-0.6440000000000001,
2026-03-18T11:44:42,EURUSD,test,2,Bollinger Band Bounce,-13.876999999999999,https://www.quantconnect.com/project/28930245/92b1681294382ec889b0e3740d7e5fd0,-2.033,3.1,504.0,-3.948,37.0,10000.0,9796.68,161.0,98.0,42.0,,21.0,20,2.5,2.0,48,3,0.15,30,2.5,35,65,14,15,240,30,1,0,3.4739999999999998,-12.546
2026-03-18T11:45:13,EURUSD,test,2,Bollinger Band Bounce,-12.95,https://www.quantconnect.com/project/28930245/cd14dddc5e6f909012e51fe5b8a69153,-1.412,2.6,509.0,-3.846,37.0,10000.0,9858.77,161.0,93.0,42.0,,26.0,20,2.5,2.0,30,3,0.15,30,2.5,35,65,14,15,240,30,1,0,2.512,-13.767
2026-03-18T11:45:37,EURUSD,test,2,Bollinger Band Bounce,-15.049,https://www.quantconnect.com/project/28930245/2a83b84845f55c67c0e1f4649da207e1,-1.444,2.7,496.0,-4.535,45.0,10000.0,9855.6,162.0,84.0,68.0,,10.0,20,2.5,1.25,30,3,0.15,30,2.5,35,65,14,15,240,30,1,0,-0.09499999999999997,-14.681999999999999
