timestamp,pair,mode,family,family_name,score,url,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,train_score,validation_score
2026-03-15T12:40:40,SPY,train,1,RSI Mean Reversion,5.041,https://www.quantconnect.com/project/28936477/f375008ab9005f8a63ae55a732b1fd62,10,1.0,2.5,96,2,0.25,10,40,65,100,4.783,4.6,276.0,0.086,38.0,10000.0,10478.26,92.0,57.0,35.0,,,,
2026-03-15T12:41:35,SPY,train,1,RSI Mean Reversion,-1000000000,,10,2.0,2.5,72,2,0.25,14,35,65,100,,,,,,,,,,,,,,
2026-03-15T12:41:01,SPY,train,1,RSI Mean Reversion,1.83,https://www.quantconnect.com/project/28936477/db2af10fec3930dd816b27cddfd15e88,10,2.0,2.5,96,2,0.25,10,40,65,150,2.391,2.5,259.0,-0.187,36.0,10000.0,10239.1,86.0,54.0,31.0,,1.0,,
2026-03-15T12:43:06,SPY,train,1,RSI Mean Reversion,0.587,https://www.quantconnect.com/project/28936477/9316b15799aa845c1cdd16a1d4afdf2b,10,2.0,2.5,48,4,0.25,14,40,60,150,1.616,1.9,193.0,-0.343,38.0,10000.0,10161.61,63.0,38.0,21.0,,4.0,,
2026-03-15T12:43:20,SPY,train,1,RSI Mean Reversion,-1000000000,,10,2.0,2.0,20,2,0.25,14,30,75,150,,,,,,,,,,,,,,
2026-03-15T12:43:33,SPY,train,1,RSI Mean Reversion,-1.2810000000000004,https://www.quantconnect.com/project/28936477/1d9300df1196d84f5181119c2b5a8bd0,14,3.0,2.0,96,4,0.25,14,35,70,100,1.422,0.9,45.0,-0.901,53.0,10000.0,10142.19,15.0,7.0,8.0,,,,
2026-03-15T12:45:34,SPY,validation,1,RSI Mean Reversion,2.7369999999999997,https://www.quantconnect.com/project/28936477/075a713076221c19dfd0992e5eb76cfd,10,1.0,2.5,72,2,0.25,10,40,65,100,5.098,2.2,105.0,-0.787,47.0,10000.0,10509.76,35.0,18.0,16.0,,,5.041,
2026-03-15T12:45:52,SPY,validation,1,RSI Mean Reversion,2.7369999999999997,https://www.quantconnect.com/project/28936477/8869b382aaad9e5f65fc3ce8b534a1bd,10,1.0,2.5,96,2,0.25,10,40,65,100,5.098,2.2,105.0,-0.787,47.0,10000.0,10509.76,35.0,18.0,16.0,,,5.041,
2026-03-15T12:46:15,SPY,validation,1,RSI Mean Reversion,-4.784000000000001,https://www.quantconnect.com/project/28936477/52c77278edb45f022fd0db26fa95eba2,10,2.0,2.5,72,4,0.25,10,40,65,100,2.254,1.2,66.0,-2.346,43.0,10000.0,10225.45,22.0,12.0,9.0,,,4.328,
2026-03-15T12:46:37,SPY,validation,1,RSI Mean Reversion,-4.784,https://www.quantconnect.com/project/28936477/cf9208b92750c9c509668a33922909b5,10,1.0,2.5,96,1,0.15,10,40,65,100,2.752,1.3,111.0,-2.512,47.0,10000.0,10275.15,37.0,19.0,17.0,,,2.798,
2026-03-15T12:46:54,SPY,validation,1,RSI Mean Reversion,-1.9880000000000004,https://www.quantconnect.com/project/28936477/d999c27de510aecbd9b56fe8bea36396,10,2.0,2.5,96,2,0.25,10,40,65,150,3.127,1.7,87.0,-1.705,43.0,10000.0,10312.7,29.0,16.0,12.0,,,1.83,
2026-03-15T12:47:11,SPY,validation,1,RSI Mean Reversion,-22.317,https://www.quantconnect.com/project/28936477/4f76a1505a1bfc6aca3f09988f5bc6b8,10,2.0,2.5,48,4,0.25,14,40,60,150,-2.532,3.1,48.0,-6.595,7.0,10000.0,9746.79,16.0,14.0,1.0,,,0.587,
2026-03-15T12:49:23,SPY,test,1,RSI Mean Reversion,-4.991000000000001,https://www.quantconnect.com/project/28936477/1f2d6a610782cf90550957bbe1b1dda2,10,1.0,2.5,72,2,0.25,10,40,65,100,1.597,2.8,207.0,-2.196,33.0,10000.0,10159.67,69.0,46.0,23.0,,,5.041,2.7369999999999997
2026-03-15T12:51:08,SPY,test,1,RSI Mean Reversion,-1000000000,,10,1.0,2.5,96,2,0.25,10,40,65,100,,,,,,,,,,,,,5.041,2.7369999999999997
2026-03-15T12:52:10,SPY,test,1,RSI Mean Reversion,-12.352,https://www.quantconnect.com/project/28936477/4dbc05b5182989ab8ee5ecaba5d1c65e,10,2.0,2.5,96,2,0.25,10,40,65,150,-1.933,4.8,166.0,-3.473,27.0,10000.0,9806.68,55.0,39.0,15.0,,1.0,1.83,-1.9880000000000004
