timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_stoch_k,param_stoch_d,param_stoch_oversold,param_stoch_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T09:52:04,USDJPY,train,4,Stochastic Mean Reversion,-9.983999999999998,https://www.quantconnect.com/project/28930245/b0777bdf99814c8c0f3fb67717bafcf4,0.36,2.6,131.0,-0.598,40.0,10000.0,10036.01,43.0,24.0,17.0,,2.0,14,2.0,1.5,48,8,0.35,14,3,25,70,20,30,60,30,0,0,,
2026-03-18T09:52:38,USDJPY,train,4,Stochastic Mean Reversion,-2.056,https://www.quantconnect.com/project/28930245/0561f308249012d91abb1b664b5184c3,0.749,2.5,377.0,-0.935,53.0,10000.0,10074.89,121.0,52.0,55.0,,14.0,20,3.0,1.0,48,5,0.15,14,3,35,65,20,30,60,50,0,0,,
2026-03-18T09:53:04,USDJPY,train,4,Stochastic Mean Reversion,1.1560000000000001,https://www.quantconnect.com/project/28930245/e2a26e9ec84f442c57c85b9aa32e653b,3.466,4.1,291.0,-0.07,52.0,10000.0,10346.61,86.0,30.0,23.0,,33.0,14,3.0,1.5,30,5,0.35,14,5,25,65,20,30,60,30,0,0,,
2026-03-18T09:53:30,USDJPY,train,4,Stochastic Mean Reversion,4.844,https://www.quantconnect.com/project/28930245/44ed80acefabdfa182bafe0983247e81,5.154,11.5,783.0,0.08,39.0,10000.0,10515.36,261.0,158.0,103.0,,,20,1.5,1.5,48,5,0.15,8,3,25,65,20,30,60,50,0,0,,
2026-03-18T09:54:01,USDJPY,train,4,Stochastic Mean Reversion,-62.247,https://www.quantconnect.com/project/28930245/e962a20c01932ab4c7011a2ff65ce3aa,-19.338,22.0,2685.0,-1.053,44.0,10000.0,8066.16,835.0,393.0,262.0,180.0,,14,3.0,1.25,60,12,0.35,10,5,35,65,100,15,60,50,0,1,,
2026-03-18T09:54:32,USDJPY,train,4,Stochastic Mean Reversion,-121.326,https://www.quantconnect.com/project/28930245/c9fa5973ee0a1752c5dd38f75d10b2b7,-43.231,44.2,2544.0,-1.565,44.0,10000.0,5676.87,842.0,464.0,360.0,,18.0,14,2.5,1.0,60,8,0.5,10,3,20,65,200,5,240,20,1,0,,
2026-03-18T09:53:30,USDJPY,train,4,Stochastic Mean Reversion,4.844,https://www.quantconnect.com/project/28930245/44ed80acefabdfa182bafe0983247e81,5.154,11.5,783.0,0.08,39.0,10000.0,10515.36,261.0,158.0,103.0,,,20,1.5,1.5,48,5,0.15,8,3,25,65,20,30,60,50,0,0,,
2026-03-18T09:50:27,USDJPY,train,4,Stochastic Mean Reversion,4.2490000000000006,https://www.quantconnect.com/project/28930245/7cfb3135723f110024748be3ecb7c0f0,4.171,8.7,631.0,0.026,49.0,10000.0,10417.06,210.0,107.0,102.0,,1.0,14,2.0,1.0,48,8,0.15,8,3,25,70,20,30,60,50,0,0,,
2026-03-18T09:44:41,USDJPY,train,4,Stochastic Mean Reversion,2.2899999999999996,https://www.quantconnect.com/project/28930245/5ea4d72061db3b2c0e4266ac4bd3518e,5.209,3.2,261.0,0.177,56.0,10000.0,10520.89,77.0,24.0,23.0,,30.0,14,3.0,1.5,30,5,0.35,14,5,25,65,20,30,60,50,0,0,,
2026-03-18T09:53:04,USDJPY,train,4,Stochastic Mean Reversion,1.1560000000000001,https://www.quantconnect.com/project/28930245/e2a26e9ec84f442c57c85b9aa32e653b,3.466,4.1,291.0,-0.07,52.0,10000.0,10346.61,86.0,30.0,23.0,,33.0,14,3.0,1.5,30,5,0.35,14,5,25,65,20,30,60,30,0,0,,
