timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T13:15:34,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/f7b32b8b8f80bc281a1a,0.512,504.0,14.0,-2.089,50.0,10000.0,10051.16,4.0,1.0,,,,14,3.0,2.0,48,10,0.35,20,35,75,100,,
2026-03-14T13:16:08,TSLA,train,1,RSI Mean Reversion,-6.497,https://www.quantconnect.com/project/28936477/6343f55efce5cc42feb4,-3.731,0.0,144.0,-0.922,36.0,10000.0,9626.87,47.0,29.0,,,,10,1.5,1.5,72,6,0.5,10,25,75,100,,
2026-03-14T13:16:32,TSLA,train,1,RSI Mean Reversion,-9.928,https://www.quantconnect.com/project/28936477/de07f5b06bafdf731730,-7.528,0.0,628.0,-0.8,49.0,10000.0,9247.22,206.0,102.0,,,,10,1.5,1.0,48,10,0.5,10,25,65,100,,
2026-03-14T13:16:59,TSLA,train,1,RSI Mean Reversion,-21.323999999999998,https://www.quantconnect.com/project/28936477/7e57d4628b08a5eecd1b,-17.967,0.0,727.0,-1.119,32.0,10000.0,8203.34,220.0,133.0,,,,10,1.5,3.0,48,2,0.5,10,25,65,100,,
2026-03-14T13:17:23,TSLA,train,1,RSI Mean Reversion,-11.488,https://www.quantconnect.com/project/28936477/98ba8bf12e1088078aca,-2.341,0.0,240.0,-3.049,42.0,10000.0,9765.88,67.0,26.0,,,,10,3.0,2.0,48,10,0.15,14,35,70,100,,
2026-03-14T13:17:53,TSLA,train,1,RSI Mean Reversion,-44.29,https://www.quantconnect.com/project/28936477/b5d227c2c15ef55b4ebb,-0.178,43.0,543.0,-0.704,50.0,10000.0,9982.25,159.0,56.0,,,,14,2.5,1.5,48,6,0.25,20,25,60,200,,
2026-03-14T13:18:22,TSLA,train,1,RSI Mean Reversion,-23.187,https://www.quantconnect.com/project/28936477/eef070ff8efaf67146f3,2.616,32.0,585.0,-0.101,42.0,10000.0,10261.61,182.0,94.0,,,,10,1.5,2.0,48,4,0.35,20,25,60,200,,
2026-03-14T13:10:17,TSLA,train,1,RSI Mean Reversion,-5.672999999999999,https://www.quantconnect.com/project/28936477/5bd593c54cdcd17fd1b7,-0.627,0.0,21.0,-1.682,43.0,10000.0,9937.34,7.0,4.0,,,,10,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:07:41,TSLA,train,1,RSI Mean Reversion,-5.846,https://www.quantconnect.com/project/28936477/178b4a8545025c93e2f6,0.259,0.0,12.0,-2.035,50.0,10000.0,10025.93,4.0,2.0,,,,14,1.0,1.5,72,6,0.35,20,35,75,100,,
2026-03-14T13:16:08,TSLA,train,1,RSI Mean Reversion,-6.497,https://www.quantconnect.com/project/28936477/6343f55efce5cc42feb4,-3.731,0.0,144.0,-0.922,36.0,10000.0,9626.87,47.0,29.0,,,,10,1.5,1.5,72,6,0.5,10,25,75,100,,
2026-03-14T13:16:32,TSLA,train,1,RSI Mean Reversion,-9.928,https://www.quantconnect.com/project/28936477/de07f5b06bafdf731730,-7.528,0.0,628.0,-0.8,49.0,10000.0,9247.22,206.0,102.0,,,,10,1.5,1.0,48,10,0.5,10,25,65,100,,
