timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T10:42:45,EURUSD,train,1,RSI Mean Reversion,-40.673,https://www.quantconnect.com/project/28930245/fc4575f888e467020d96d845b37ac6cf,-14.05,14.6,1983.0,-2.091,45.0,10000.0,8595.04,657.0,352.0,293.0,,12.0,20,2.0,1.0,30,12,0.15,7,30,70,200,5,60,20,0,0,,
2026-03-18T10:44:12,EURUSD,train,1,RSI Mean Reversion,-19.137,https://www.quantconnect.com/project/28930245/18792d936f750432c4cf8a204c6bc2ad,-0.942,1.9,61.0,-1.965,39.0,10000.0,9905.8,18.0,10.0,1.0,7.0,,10,2.5,2.0,30,3,0.25,10,25,75,100,30,60,50,0,1,,
2026-03-18T10:44:41,EURUSD,train,1,RSI Mean Reversion,-11.084,https://www.quantconnect.com/project/28930245/e54ef12937fc96a22df8173b33df1c34,-0.485,2.4,127.0,-0.633,50.0,10000.0,9951.46,42.0,20.0,21.0,,1.0,20,2.0,1.0,20,12,0.5,10,25,75,200,5,60,20,1,0,,
2026-03-18T10:46:19,EURUSD,train,1,RSI Mean Reversion,-4.848,https://www.quantconnect.com/project/28930245/94d7328314e910f1d536aa4cf225bd5d,-1.812,3.2,359.0,-1.012,50.0,10000.0,9818.85,117.0,58.0,51.0,,8.0,20,2.0,1.0,20,12,0.25,7,25,70,100,30,60,20,0,0,,
2026-03-18T10:46:39,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/39efa5ba5b64824f737715f95dee117f,-0.25,0.2,3.0,-8.099,0.0,10000.0,9975.02,1.0,1.0,,,,20,3.0,1.5,48,5,0.25,14,30,80,100,30,240,20,0,0,,
2026-03-18T10:47:13,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/6e1dd91ccdb5991d3893132f939538a0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,10,2.5,1.25,20,8,0.15,14,25,75,50,5,240,30,0,0,,
2026-03-18T10:37:47,EURUSD,train,1,RSI Mean Reversion,0.8820000000000001,https://www.quantconnect.com/project/28930245/9591d75bace09a3ac8bbfb2d66b58fd6,1.971,3.0,318.0,-0.363,55.0,10000.0,10197.1,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:38:49,EURUSD,train,1,RSI Mean Reversion,-4.707000000000001,https://www.quantconnect.com/project/28930245/cd8fde033edce5647d37fa7c5c293f4e,-1.35,3.6,674.0,-1.119,50.0,10000.0,9864.95,220.0,103.0,103.0,,14.0,10,2.0,1.0,20,12,0.15,10,30,70,200,5,60,50,0,0,,
2026-03-18T10:32:31,EURUSD,train,1,RSI Mean Reversion,-4.773,https://www.quantconnect.com/project/28930245/a4c28504e60392232bcdf6b30529c30d,-1.794,2.7,466.0,-0.993,49.0,10000.0,9820.61,145.0,58.0,56.0,31.0,,10,2.5,1.0,20,12,0.25,7,25,70,100,30,60,30,0,1,,
2026-03-18T10:46:19,EURUSD,train,1,RSI Mean Reversion,-4.848,https://www.quantconnect.com/project/28930245/94d7328314e910f1d536aa4cf225bd5d,-1.812,3.2,359.0,-1.012,50.0,10000.0,9818.85,117.0,58.0,51.0,,8.0,20,2.0,1.0,20,12,0.25,7,25,70,100,30,60,20,0,0,,
