timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T08:43:11,QQQ,train,4,EMA Trend + ADX,8.759,https://www.quantconnect.com/project/28936477/69e09b1467b249e74084ad8227bd0aef,8.078,7.1,878.0,0.227,34.0,10000.0,10807.77,247.0,163.0,78.0,6.0,,20,1.0,2.5,96,8,0.35,25,50,10,25,,
2026-03-14T08:40:55,QQQ,train,4,EMA Trend + ADX,4.066000000000001,https://www.quantconnect.com/project/28936477/0518c28067e00286abb476f7622004b2,4.009,7.5,434.0,0.019,36.0,10000.0,10400.93,122.0,76.0,30.0,16.0,,20,1.5,2.5,96,8,0.5,25,40,14,25,,
2026-03-14T08:33:27,QQQ,train,4,EMA Trend + ADX,1.7960000000000003,https://www.quantconnect.com/project/28936477/d57a9f5e89d73ab4d38f41b6190004d2,2.309,2.9,108.0,-0.171,34.0,10000.0,10230.9,29.0,19.0,10.0,,,14,1.0,2.5,96,8,0.5,25,50,20,25,,
2026-03-14T08:30:03,QQQ,train,4,EMA Trend + ADX,0.7310000000000001,https://www.quantconnect.com/project/28936477/a0b52dbd95a1c3805877b9af96f90aad,2.003,1.2,78.0,-0.424,40.0,10000.0,10200.32,25.0,15.0,7.0,2.0,1.0,20,1.5,3.0,72,8,0.25,10,80,14,35,,
2026-03-14T08:37:09,QQQ,train,4,EMA Trend + ADX,0.3059999999999998,https://www.quantconnect.com/project/28936477/1bb2269d3f4ae296f642982513b08942,1.626,2.0,76.0,-0.44,48.0,10000.0,10162.56,21.0,7.0,1.0,13.0,,14,3.0,3.0,96,4,0.5,25,60,20,30,,
2026-03-14T08:45:07,QQQ,train,4,EMA Trend + ADX,0.9079999999999999,https://www.quantconnect.com/project/28936477/b7a166b5ad76f3b30fedf0f1f6d0c043,3.652,8.8,1012.0,0.002,37.0,10000.0,10365.19,305.0,189.0,71.0,45.0,,14,1.5,2.5,96,8,0.35,25,50,10,25,,
2026-03-14T08:45:49,QQQ,train,4,EMA Trend + ADX,3.715,https://www.quantconnect.com/project/28936477/dfb0b0a9d46c5eb36607792721911c7e,3.775,2.5,175.0,-0.02,39.0,10000.0,10377.49,56.0,34.0,17.0,5.0,,20,1.5,2.5,96,8,0.35,25,80,14,35,,
2026-03-14T08:46:18,QQQ,train,4,EMA Trend + ADX,17.944,https://www.quantconnect.com/project/28936477/4cc7954c65c9756b7097dcb81e9d8417,16.456,5.9,892.0,0.496,39.0,10000.0,11645.62,245.0,147.0,60.0,38.0,,20,1.5,2.5,96,8,0.5,25,50,10,25,,
2026-03-14T08:46:55,QQQ,train,4,EMA Trend + ADX,-4.994,https://www.quantconnect.com/project/28936477/ca698338c4ffef3f3d3329d3d1e180e7,-1.394,3.3,55.0,-1.2,24.0,10000.0,9860.57,17.0,13.0,4.0,,,14,1.0,2.5,96,2,0.35,25,60,20,30,,
2026-03-14T08:47:23,QQQ,train,4,EMA Trend + ADX,2.064,https://www.quantconnect.com/project/28936477/7d85681e820fac7785af3d304a1864fb,2.481,4.6,134.0,-0.139,34.0,10000.0,10248.12,35.0,23.0,11.0,1.0,,14,1.0,2.5,96,4,0.5,25,60,20,25,,
2026-03-14T08:47:59,QQQ,train,4,EMA Trend + ADX,-2.9430000000000005,https://www.quantconnect.com/project/28936477/d6847801230cc670708bdf88f57e70ed,0.351,1.1,46.0,-1.098,33.0,10000.0,10035.05,15.0,10.0,5.0,,,14,1.0,2.5,96,8,0.25,10,50,14,35,,
2026-03-14T08:48:21,QQQ,train,4,EMA Trend + ADX,-0.11700000000000021,https://www.quantconnect.com/project/28936477/5254a2e435865e72d4839cad16c1f6a9,1.41,2.0,76.0,-0.509,48.0,10000.0,10140.98,21.0,7.0,1.0,13.0,,14,3.0,2.5,96,4,0.5,25,60,20,30,,
