timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T13:24:16,USDJPY,train,1,RSI Mean Reversion,-8.048000000000002,https://www.quantconnect.com/project/28930245/dcb6b206e9d3dadaf672603b77ed9ab8,-3.248,4.7,634.0,-1.6,44.0,10000.0,9675.16,206.0,104.0,86.0,,16.0,10,2.5,1.0,48,5,0.15,7,25,70,200,30,60,50,0,0,,
2026-03-18T13:17:49,USDJPY,train,1,RSI Mean Reversion,4.130999999999999,https://www.quantconnect.com/project/28930245/c990abf327f4b64600db8e690274a7ac,4.071,9.6,368.0,0.02,43.0,10000.0,10407.1,121.0,65.0,51.0,,5.0,20,3.0,1.5,96,12,0.5,10,25,65,100,5,60,30,1,0,,
2026-03-18T13:15:49,USDJPY,train,1,RSI Mean Reversion,1.863,https://www.quantconnect.com/project/28930245/d36aedca59d4cee567eecb2250c6eada,2.292,6.8,407.0,-0.143,45.0,10000.0,10229.21,134.0,73.0,56.0,3.0,2.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,20,0,1,,
2026-03-18T13:13:56,USDJPY,train,1,RSI Mean Reversion,1.318,https://www.quantconnect.com/project/28930245/918fc4dfc0a079bc288b7f2a32358b9c,1.702,12.0,567.0,-0.128,44.0,10000.0,10170.22,172.0,75.0,46.0,8.0,43.0,10,3.0,1.5,30,12,0.5,10,25,65,200,5,240,20,1,1,,
2026-03-18T13:01:13,USDJPY,train,1,RSI Mean Reversion,-0.406,https://www.quantconnect.com/project/28930245/f071e1b73e5cc3e19e7c3b80b3421875,0.551,7.6,371.0,-0.319,43.0,10000.0,10055.15,122.0,68.0,49.0,,5.0,10,2.0,1.5,48,5,0.35,10,25,70,200,5,240,50,0,0,,
2026-03-18T13:21:09,USDJPY,train,1,RSI Mean Reversion,-1.0060000000000002,https://www.quantconnect.com/project/28930245/fd9311975231676e50248d5fe6c8140f,4.745,3.6,192.0,0.083,50.0,10000.0,10474.45,60.0,24.0,24.0,7.0,5.0,20,3.0,1.5,48,12,0.5,10,25,70,100,5,60,30,0,1,,
2026-03-18T13:24:48,USDJPY,train,1,RSI Mean Reversion,-0.6389999999999998,https://www.quantconnect.com/project/28930245/ab1f60cd13918cffefbd7f875dbaea41,2.91,7.5,242.0,-0.083,47.0,10000.0,10291.01,78.0,40.0,30.0,1.0,7.0,10,2.0,1.5,30,12,0.5,10,25,70,200,5,240,20,1,1,,
2026-03-18T13:25:27,USDJPY,train,1,RSI Mean Reversion,-1.367,https://www.quantconnect.com/project/28930245/68bb1c9a1abf4250348799ba6ebaa7ce,-0.521,9.5,443.0,-0.282,39.0,10000.0,9947.94,142.0,75.0,50.0,17.0,,10,3.0,1.5,96,12,0.5,10,25,65,100,5,240,30,0,1,,
2026-03-18T13:26:08,USDJPY,train,1,RSI Mean Reversion,-5.464,https://www.quantconnect.com/project/28930245/ba76a53a8f407b3455dae24fa486d3e6,-3.421,8.6,549.0,-0.681,41.0,10000.0,9657.86,171.0,86.0,49.0,16.0,20.0,20,3.0,1.5,48,12,0.35,10,25,70,200,5,60,50,0,1,,
2026-03-18T13:26:47,USDJPY,train,1,RSI Mean Reversion,-1.343,https://www.quantconnect.com/project/28930245/eb71e3f4fc6a1a205ec45df50afae338,-0.455,10.6,382.0,-0.296,43.0,10000.0,9954.48,122.0,65.0,41.0,,16.0,10,2.0,1.5,30,5,0.5,10,25,70,200,5,240,50,0,0,,
2026-03-18T13:27:30,USDJPY,train,1,RSI Mean Reversion,-0.267,https://www.quantconnect.com/project/28930245/c25bde6469e661f46038d741b8f85004,0.66,7.5,371.0,-0.309,43.0,10000.0,10065.99,122.0,68.0,49.0,3.0,2.0,10,2.0,1.5,48,5,0.35,10,25,70,200,5,240,50,0,1,,
2026-03-18T13:28:14,USDJPY,train,1,RSI Mean Reversion,-1.4130000000000003,https://www.quantconnect.com/project/28930245/df3af9d0101953ff5d0edc554e31e663,4.434,3.6,188.0,0.051,50.0,10000.0,10443.42,60.0,27.0,25.0,8.0,,20,3.0,1.5,96,12,0.5,10,25,70,100,5,60,30,0,1,,
2026-03-18T13:28:59,USDJPY,train,1,RSI Mean Reversion,-7.943999999999999,https://www.quantconnect.com/project/28930245/e8cd223b874daf32ac7830d3be329dd9,2.088,4.4,121.0,-0.244,47.0,10000.0,10208.83,38.0,17.0,14.0,6.0,1.0,20,3.0,1.5,48,12,0.5,10,25,70,100,5,60,30,1,1,,
2026-03-18T13:29:30,USDJPY,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/4d40550f5f42807dd391f279ef51213f,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,20,3.0,1.5,96,5,0.5,10,25,70,20,5,240,50,0,0,,
2026-03-18T13:29:58,USDJPY,train,1,RSI Mean Reversion,0.5729999999999995,https://www.quantconnect.com/project/28930245/6f9949d5bb332f12a4d0a45ce8bcb4b9,4.701,1.9,210.0,0.124,60.0,10000.0,10470.08,70.0,28.0,42.0,,,14,1.5,1.25,60,8,0.25,5,20,80,100,5,240,30,1,1,,
2026-03-18T13:30:34,USDJPY,train,1,RSI Mean Reversion,-10.062999999999999,https://www.quantconnect.com/project/28930245/b99c81520fe22acc8872639882fd753e,-0.223,1.1,213.0,-1.68,49.0,10000.0,9977.68,68.0,29.0,30.0,,9.0,10,3.0,1.0,30,12,0.15,10,20,65,100,15,240,30,0,0,,
2026-03-18T13:17:49,USDJPY,train,1,RSI Mean Reversion,4.130999999999999,https://www.quantconnect.com/project/28930245/c990abf327f4b64600db8e690274a7ac,4.071,9.6,368.0,0.02,43.0,10000.0,10407.1,121.0,65.0,51.0,,5.0,20,3.0,1.5,96,12,0.5,10,25,65,100,5,60,30,1,0,,
