timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T11:57:38,AAPL,train,4,EMA Trend + ADX,-4.334,https://www.quantconnect.com/project/28936477/9dba4a1b3cd270cdebad,0.211,0.0,49.0,-1.515,43.0,10000.0,10021.08,14.0,6.0,,,,10,2.0,3.0,72,1,0.25,10,60,20,30,,
2026-03-14T11:59:40,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/9e393b94b8805b2ef1d5,5.719,106.0,975.0,0.118,48.0,10000.0,10571.95,264.0,72.0,,,,20,3.0,2.5,30,8,0.5,25,60,10,30,,
2026-03-14T12:00:09,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/e77b7059f8685ae7c1a1,-2.471,873.0,177.0,-0.553,30.0,10000.0,9752.87,54.0,38.0,,,,10,1.0,2.5,20,1,0.5,25,50,20,25,,
2026-03-14T12:02:35,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/845cb1a7c4451541ec2d,3.836,272.0,34.0,-0.03,60.0,10000.0,10383.57,10.0,4.0,,,,20,1.0,2.0,72,8,0.5,10,60,20,30,,
2026-03-14T12:04:06,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/51c9afb584c009ff1172,-0.102,110.0,156.0,-1.865,49.0,10000.0,9989.84,43.0,16.0,,,,10,2.0,3.0,20,6,0.15,20,80,14,35,,
2026-03-14T12:04:28,AAPL,train,4,EMA Trend + ADX,-35.417,https://www.quantconnect.com/project/28936477/91ecb528363db2fbdff4,-15.574,2.0,1630.0,-1.831,28.0,10000.0,8442.64,537.0,382.0,,,,14,1.0,2.5,72,10,0.15,25,40,10,20,,
2026-03-14T11:35:25,AAPL,train,4,EMA Trend + ADX,-0.28800000000000026,https://www.quantconnect.com/project/28936477/858e53973e50e7007137,1.335,13.0,72.0,-0.541,50.0,10000.0,10133.5,20.0,7.0,,,,10,3.0,2.0,96,8,0.5,25,50,20,30,,
2026-03-14T11:36:46,AAPL,train,4,EMA Trend + ADX,-3.0210000000000004,https://www.quantconnect.com/project/28936477/0866c8ce7b4ca8c36739,0.201,0.0,42.0,-1.074,29.0,10000.0,10020.13,14.0,10.0,,,,20,1.0,3.0,72,8,0.25,10,60,20,30,,
2026-03-14T11:45:52,AAPL,train,4,EMA Trend + ADX,-3.634,https://www.quantconnect.com/project/28936477/fb70b9d87551ad290f0a,-0.469,13.0,78.0,-1.055,48.0,10000.0,9953.05,21.0,6.0,,,,10,3.0,2.0,30,1,0.5,25,50,20,30,,
2026-03-14T11:57:38,AAPL,train,4,EMA Trend + ADX,-4.334,https://www.quantconnect.com/project/28936477/9dba4a1b3cd270cdebad,0.211,0.0,49.0,-1.515,43.0,10000.0,10021.08,14.0,6.0,,,,10,2.0,3.0,72,1,0.25,10,60,20,30,,
2026-03-14T11:40:24,AAPL,train,4,EMA Trend + ADX,-5.893000000000001,https://www.quantconnect.com/project/28936477/3c1494aefe4d87712fb8,-4.807,5.0,854.0,-0.362,32.0,10000.0,9519.25,217.0,143.0,,,,20,1.0,2.5,20,8,0.5,25,60,10,25,,
2026-03-14T12:06:43,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/933be64bb08c39efb360,3.33,545.0,75.0,-0.131,55.0,10000.0,10333.02,20.0,5.0,,,,10,3.0,3.0,72,8,0.5,25,60,20,30,,
2026-03-14T12:07:18,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/37fcb4fdf914b2b0130e,4.999,420.0,611.0,0.071,38.0,10000.0,10499.9,163.0,99.0,,,,20,1.0,2.0,20,8,0.5,25,50,10,30,,
